Reaction
C3 -> [C3(H2O) fluid]                                                                           
[C5b9_8 host] -> [Surface host]                                                                 
[C5b9_9 host] -> [Surface host]                                                                 
[C5b9_10 host] -> [Surface host]                                                                
[C5b9_11 host] -> [Surface host]                                                                
[C5b9_12 host] -> [Surface host]                                                                
[C5b9_13 host] -> [Surface host]                                                                
[C5b9_14 host] -> [Surface host]                                                                
[C5b9_15 host] -> [Surface host]                                                                
[C5b9_16 host] -> [Surface host]                                                                
[C5b9_17 host] -> [Surface host]                                                                
[MAC host] -> [Surface host]                                                                    
[CD59C5b9_1 host] -> [Surface host]                                                             
C5drug -> null                                                                                  
[C5drug C5] -> null                                                                             
C5 + C5drug <-> [C5drug C5]                                                                     
C5 + Ecu <-> [Ecu C5]                                                                           
